Project Name,Package Name,Type Name,Method Name,Code Smell
jEdit,installer,TarInputStream,getNextEntry,Long Statement
jEdit,installer,TarInputStream,getNextEntry,Long Statement
jEdit,installer,TarInputStream,getNextEntry,Long Statement
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,getNextEntry,Magic Number
jEdit,installer,TarInputStream,read,Complex Method
jEdit,installer,TarInputStream,copyEntryContents,Magic Number
jEdit,installer,TarInputStream,copyEntryContents,Magic Number
jEdit,installer,TarOutputStream,putNextEntry,Long Statement
jEdit,installer,TarOutputStream,closeEntry,Long Statement
jEdit,installer,TarOutputStream,write,Long Statement
jEdit,org.gjt.sp.jedit,Abbrevs,expandAbbrev,Complex Method
jEdit,org.gjt.sp.jedit,Abbrevs,expandAbbrev,Long Statement
jEdit,org.gjt.sp.jedit,Abbrevs,expandAbbrev,Long Statement
jEdit,org.gjt.sp.jedit,Abbrevs,load,Empty catch clause
jEdit,org.gjt.sp.jedit,Abbrevs,Expansion,Complex Method
jEdit,org.gjt.sp.jedit,Expansion,Expansion,Complex Method
jEdit,org.gjt.sp.jedit,AbstractOptionPane,AbstractOptionPane,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,AbstractOptionPane,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,AbstractOptionPane,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,AbstractOptionPane,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,newLabel,Empty catch clause
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addComponent,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addComponent,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addComponent,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addComponent,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addComponent,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addComponent,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addSeparator,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addSeparator,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addSeparator,Magic Number
jEdit,org.gjt.sp.jedit,AbstractOptionPane,addSeparator,Magic Number
jEdit,org.gjt.sp.jedit,ActionListHandler,endElement,Long Statement
jEdit,org.gjt.sp.jedit,ActionSet,createBeanShellAction,Long Parameter List
jEdit,org.gjt.sp.jedit,Autosave,setInterval,Magic Number
jEdit,org.gjt.sp.jedit,BeanShell,showEvaluateLinesDialog,Long Statement
jEdit,org.gjt.sp.jedit,BeanShell,_runScript,Empty catch clause
jEdit,org.gjt.sp.jedit,BeanShellAction,BeanShellAction,Long Parameter List
jEdit,org.gjt.sp.jedit,BeanShellAction,isSelected,Long Statement
jEdit,org.gjt.sp.jedit,BeanShellFacade,_eval,Empty catch clause
jEdit,org.gjt.sp.jedit,Buffer,load,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,load,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,load,Complex Method
jEdit,org.gjt.sp.jedit,Buffer,load,Magic Number
jEdit,org.gjt.sp.jedit,Buffer,run,Magic Number
jEdit,org.gjt.sp.jedit,Buffer,autosave,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,autosave,Long Statement
jEdit,org.gjt.sp.jedit,Buffer,autosave,Long Statement
jEdit,org.gjt.sp.jedit,Buffer,save,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,save,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,save,Complex Method
jEdit,org.gjt.sp.jedit,Buffer,save,Long Method
jEdit,org.gjt.sp.jedit,Buffer,save,Long Statement
jEdit,org.gjt.sp.jedit,Buffer,save,Long Statement
jEdit,org.gjt.sp.jedit,Buffer,checkFileStatus,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,propertiesChanged,Magic Number
jEdit,org.gjt.sp.jedit,Buffer,toggleLineSeparator,Long Statement
jEdit,org.gjt.sp.jedit,Buffer,setMode,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,setMode,Complex Method
jEdit,org.gjt.sp.jedit,Buffer,setMode,Long Statement
jEdit,org.gjt.sp.jedit,Buffer,setMode,Magic Number
jEdit,org.gjt.sp.jedit,Buffer,setMode,Magic Number
jEdit,org.gjt.sp.jedit,Buffer,addMarker,Complex Method
jEdit,org.gjt.sp.jedit,Buffer,Buffer,Long Parameter List
jEdit,org.gjt.sp.jedit,Buffer,close,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,close,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,close,Empty catch clause
jEdit,org.gjt.sp.jedit,Buffer,markTokens,Complex Conditional
jEdit,org.gjt.sp.jedit,Buffer,isAutoreloadPropertyOverriden,Long Statement
jEdit,org.gjt.sp.jedit,Buffer,finishSaving,Complex Method
jEdit,org.gjt.sp.jedit,Buffer,finishSaving,Long Parameter List
jEdit,org.gjt.sp.jedit,BufferHistory,Entry,Long Parameter List
jEdit,org.gjt.sp.jedit,BufferHistory,setEntry,Long Parameter List
jEdit,org.gjt.sp.jedit,BufferHistory,trimToLimit,Magic Number
jEdit,org.gjt.sp.jedit,BufferHistory,endElement,Complex Method
jEdit,org.gjt.sp.jedit,Entry,Entry,Long Parameter List
jEdit,org.gjt.sp.jedit,RecentHandler,endElement,Complex Method
jEdit,org.gjt.sp.jedit,Debug,compDelay,Magic Number
jEdit,org.gjt.sp.jedit,Debug,compDelay,Magic Number
jEdit,org.gjt.sp.jedit,EBPlugin,handleMessage,Long Statement
jEdit,org.gjt.sp.jedit,EditBus,sendImpl,Complex Conditional
jEdit,org.gjt.sp.jedit,EditBus,sendImpl,Magic Number
jEdit,org.gjt.sp.jedit,EditBus,addComponent,Long Statement
jEdit,org.gjt.sp.jedit,EditBus,addComponent,Long Statement
jEdit,org.gjt.sp.jedit,HandlerList,addComponent,Long Statement
jEdit,org.gjt.sp.jedit,HandlerList,addComponent,Long Statement
jEdit,org.gjt.sp.jedit,EditPane,setBuffer,Complex Conditional
jEdit,org.gjt.sp.jedit,EditPane,setBuffer,Complex Method
jEdit,org.gjt.sp.jedit,EditPane,setBuffer,Long Statement
jEdit,org.gjt.sp.jedit,EditPane,run,Complex Conditional
jEdit,org.gjt.sp.jedit,EditPane,run,Long Statement
jEdit,org.gjt.sp.jedit,EditPane,saveCaretInfo,Long Statement
jEdit,org.gjt.sp.jedit,EditPane,loadCaretInfo,Complex Method
jEdit,org.gjt.sp.jedit,EditPane,bufferRemoved,Complex Method
jEdit,org.gjt.sp.jedit,EditPane,EditPane,Complex Method
jEdit,org.gjt.sp.jedit,EditPane,propertiesChanged,Long Statement
jEdit,org.gjt.sp.jedit,EditPane,propertiesChanged,Magic Number
jEdit,org.gjt.sp.jedit,EditPane,propertiesChanged,Magic Number
jEdit,org.gjt.sp.jedit,EditPane,propertiesChanged,Magic Number
jEdit,org.gjt.sp.jedit,EditPane,initPainter,Long Statement
jEdit,org.gjt.sp.jedit,EditPane,initPainter,Magic Number
jEdit,org.gjt.sp.jedit,EditPane,initPainter,Magic Number
jEdit,org.gjt.sp.jedit,EditPane,initPainter,Magic Number
jEdit,org.gjt.sp.jedit,EditPane,handleBufferUpdate,Complex Method
jEdit,org.gjt.sp.jedit,EditPane,paintValidLine,Long Parameter List
jEdit,org.gjt.sp.jedit,MarkerHighlight,paintValidLine,Long Parameter List
jEdit,org.gjt.sp.jedit,EditServer,EditServer,Magic Number
jEdit,org.gjt.sp.jedit,EditServer,EditServer,Magic Number
jEdit,org.gjt.sp.jedit,EditServer,run,Magic Number
jEdit,org.gjt.sp.jedit,EditServer,handleClient,Complex Method
jEdit,org.gjt.sp.jedit,EditServer,handleClient,Long Parameter List
jEdit,org.gjt.sp.jedit,EditServer,handleClient,Long Statement
jEdit,org.gjt.sp.jedit,EditServer,stopServer,Empty catch clause
jEdit,org.gjt.sp.jedit,GUIUtilities,loadToolBar,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,loadToolBar,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,loadToolBar,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,loadToolBar,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,loadToolButton,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,loadToolButton,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,getPlatformShortcutLabel,Complex Conditional
jEdit,org.gjt.sp.jedit,GUIUtilities,message,Empty catch clause
jEdit,org.gjt.sp.jedit,GUIUtilities,message,Long Statement
jEdit,org.gjt.sp.jedit,GUIUtilities,error,Empty catch clause
jEdit,org.gjt.sp.jedit,GUIUtilities,error,Long Statement
jEdit,org.gjt.sp.jedit,GUIUtilities,input,Long Statement
jEdit,org.gjt.sp.jedit,GUIUtilities,inputProperty,Long Statement
jEdit,org.gjt.sp.jedit,GUIUtilities,confirm,Long Parameter List
jEdit,org.gjt.sp.jedit,GUIUtilities,confirm,Long Statement
jEdit,org.gjt.sp.jedit,GUIUtilities,option,Long Parameter List
jEdit,org.gjt.sp.jedit,GUIUtilities,option,Long Statement
jEdit,org.gjt.sp.jedit,GUIUtilities,listConfirm,Long Statement
jEdit,org.gjt.sp.jedit,GUIUtilities,listConfirm,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,listConfirm,Long Parameter List
jEdit,org.gjt.sp.jedit,GUIUtilities,listConfirm,Long Statement
jEdit,org.gjt.sp.jedit,GUIUtilities,listConfirm,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,showVFSFileDialog,Long Parameter List
jEdit,org.gjt.sp.jedit,GUIUtilities,showVFSFileDialog,Long Parameter List
jEdit,org.gjt.sp.jedit,GUIUtilities,menuAcceleratorFont,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,loadGeometry,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,loadGeometry,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,UnixWorkaround,Long Statement
jEdit,org.gjt.sp.jedit,GUIUtilities,componentMoved,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,componentResized,Magic Number
jEdit,org.gjt.sp.jedit,GUIUtilities,showPopupMenu,Long Parameter List
jEdit,org.gjt.sp.jedit,GUIUtilities,getComponentParent,Complex Method
jEdit,org.gjt.sp.jedit,GUIUtilities,_loadMenuItem,Complex Conditional
jEdit,org.gjt.sp.jedit,GUIUtilities,componentMoved,Magic Number
jEdit,org.gjt.sp.jedit,UnixWorkaround,UnixWorkaround,Long Statement
jEdit,org.gjt.sp.jedit,UnixWorkaround,componentMoved,Magic Number
jEdit,org.gjt.sp.jedit,UnixWorkaround,componentResized,Magic Number
jEdit,org.gjt.sp.jedit,ComponentHandler,componentMoved,Magic Number
jEdit,org.gjt.sp.jedit,ComponentHandler,componentResized,Magic Number
jEdit,org.gjt.sp.jedit,SizeSaver,componentMoved,Magic Number
jEdit,org.gjt.sp.jedit,JARClassLoader,definePackage,Empty catch clause
jEdit,org.gjt.sp.jedit,JARClassLoader,definePackage,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,main,Complex Conditional
jEdit,org.gjt.sp.jedit,jEdit,main,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,main,Empty catch clause
jEdit,org.gjt.sp.jedit,jEdit,main,Empty catch clause
jEdit,org.gjt.sp.jedit,jEdit,main,Long Method
jEdit,org.gjt.sp.jedit,jEdit,main,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,main,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,main,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,main,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,getFontProperty,Complex Conditional
jEdit,org.gjt.sp.jedit,jEdit,propertiesChanged,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,propertiesChanged,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,propertiesChanged,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,propertiesChanged,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,openFiles,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,openFile,Long Parameter List
jEdit,org.gjt.sp.jedit,jEdit,openFile,Complex Conditional
jEdit,org.gjt.sp.jedit,jEdit,openFile,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,openFile,Long Parameter List
jEdit,org.gjt.sp.jedit,jEdit,openFile,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,openFile,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,openTemporary,Long Parameter List
jEdit,org.gjt.sp.jedit,jEdit,openTemporary,Long Parameter List
jEdit,org.gjt.sp.jedit,jEdit,openTemporary,Long Parameter List
jEdit,org.gjt.sp.jedit,jEdit,openTemporary,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,closeBuffer,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,closeBuffer,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,closeBuffer,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,_closeBuffer,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,closeAllBuffers,Complex Conditional
jEdit,org.gjt.sp.jedit,jEdit,closeAllBuffers,Complex Conditional
jEdit,org.gjt.sp.jedit,jEdit,closeAllBuffers,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,closeAllBuffers,Long Identifier
jEdit,org.gjt.sp.jedit,jEdit,closeAllBuffers,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,saveAllBuffers,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,saveAllBuffers,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,saveAllBuffers,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,checkBufferStatus,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,checkBufferStatus,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,newView,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,newView,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,newView,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,relocateSettings,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,showMemoryDialog,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,showMemoryDialog,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,showMemoryDialog,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,showMemoryDialog,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,showMemoryDialog,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,showMemoryDialog,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,showMemoryDialog,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,showMemoryDialog,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,backupSettingsFile,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,exit,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,getRegisterStatusPrompt,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,usage,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,makeServerScript,Long Parameter List
jEdit,org.gjt.sp.jedit,jEdit,makeServerScript,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,initMisc,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,initMisc,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,initMisc,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,initSystemProperties,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,initUserProperties,Empty catch clause
jEdit,org.gjt.sp.jedit,jEdit,initPLAF,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,initPLAF,Empty catch clause
jEdit,org.gjt.sp.jedit,jEdit,initPLAF,Empty catch clause
jEdit,org.gjt.sp.jedit,jEdit,initPLAF,Empty catch clause
jEdit,org.gjt.sp.jedit,jEdit,initPLAF,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,run,Empty catch clause
jEdit,org.gjt.sp.jedit,jEdit,getNextUntitledBufferId,Empty catch clause
jEdit,org.gjt.sp.jedit,jEdit,getNextUntitledBufferId,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,initProxy,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,finishStartup,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,finishStartup,Long Parameter List
jEdit,org.gjt.sp.jedit,jEdit,finishStartup,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,run,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,run,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,getNotLoadedPluginJARs,Complex Conditional
jEdit,org.gjt.sp.jedit,jEdit,getNotLoadedPluginJARs,Long Statement
jEdit,org.gjt.sp.jedit,jEdit,gotoMarker,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,gotoMarker,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,gotoMarker,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,gotoMarker,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,run,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,run,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,run,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,run,Magic Number
jEdit,org.gjt.sp.jedit,jEdit,addBufferToList,Complex Conditional
jEdit,org.gjt.sp.jedit,jEdit,addBufferToList,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,closeView,Complex Method
jEdit,org.gjt.sp.jedit,jEdit,composeBufferPropsFromHistory,Complex Conditional
jEdit,org.gjt.sp.jedit,jEdit,postProcessKeyEvent,Complex Conditional
jEdit,org.gjt.sp.jedit,MyFocusManager,postProcessKeyEvent,Complex Conditional
jEdit,org.gjt.sp.jedit,JEditActionSet,createBeanShellAction,Long Parameter List
jEdit,org.gjt.sp.jedit,JEditBeanShellAction,JEditBeanShellAction,Long Parameter List
jEdit,org.gjt.sp.jedit,JEditBeanShellAction,isSelected,Long Statement
jEdit,org.gjt.sp.jedit,JEditKillRing,load,Long Statement
jEdit,org.gjt.sp.jedit,JEditKillRing,load,Magic Number
jEdit,org.gjt.sp.jedit,JEditRegisterSaver,saveRegisters,Complex Conditional
jEdit,org.gjt.sp.jedit,Macros,message,Empty catch clause
jEdit,org.gjt.sp.jedit,Macros,error,Empty catch clause
jEdit,org.gjt.sp.jedit,Macros,input,Long Statement
jEdit,org.gjt.sp.jedit,Macros,confirm,Long Statement
jEdit,org.gjt.sp.jedit,Macros,loadMacros,Complex Method
jEdit,org.gjt.sp.jedit,Macros,flushInput,Long Statement
jEdit,org.gjt.sp.jedit,Macros,createMacro,Magic Number
jEdit,org.gjt.sp.jedit,Recorder,flushInput,Long Statement
jEdit,org.gjt.sp.jedit,BeanShellHandler,createMacro,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,canonPath,Complex Method
jEdit,org.gjt.sp.jedit,MiscUtilities,canonPath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,canonPath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,win2unix,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,expandVariables,Complex Method
jEdit,org.gjt.sp.jedit,MiscUtilities,expandVariables,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,resolveSymlinks,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,resolveSymlinks,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,isAbsolutePath,Complex Conditional
jEdit,org.gjt.sp.jedit,MiscUtilities,isAbsolutePath,Complex Conditional
jEdit,org.gjt.sp.jedit,MiscUtilities,isAbsolutePath,Complex Method
jEdit,org.gjt.sp.jedit,MiscUtilities,isAbsolutePath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,isAbsolutePath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,isAbsolutePath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,isAbsolutePath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Complex Conditional
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Complex Conditional
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Complex Method
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Magic Number
jEdit,org.gjt.sp.jedit,MiscUtilities,constructPath,Magic Number
